ALERTA,MES,ANO,SENSOR,ESTADO,AREAKM2,UNID_CONSE,USO,JURISDICAO
degradacao,8,2022,Landsat-9/Sentinel-2,AC,0.0115,RESEX Chico Mendes,Uso Sustentável,Federal
degradacao,7,2022,Sentinel-2,PA,5.759,FLONA de Saracá-Taquera,Uso Sustentável,Federal
degradacao,7,2022,Sentinel-2,PA,1.6196,FLONA de Saracá-Taquera,Uso Sustentável,Federal
degradacao,7,2022,Sentinel-2,PA,0.5298,FLONA de Saracá-Taquera,Uso Sustentável,Federal
degradacao,7,2022,Sentinel-2,RO,0.2901,FERS do Rio Madeira (B),Uso Sustentável,Estadual
degradacao,7,2022,Sentinel-2,PA,0.1351,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,10,2021,Sentinel-1-2,PA,0.4708,FLONA do Jamanxim,Uso Sustentável,Federal
degradacao,10,2021,Sentinel-1-2,PA,0.2901,RESEX Ipaú-Anilzinho,Uso Sustentável,Federal
degradacao,10,2021,Sentinel-1-2,PA,0.1482,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,10,2021,Sentinel-1-2,RO,0.0603,PARNA Mapinguari,Proteção Integral,Federal
degradacao,10,2021,Sentinel-1-2,RO,0.0706,RESEX Jaci Paraná,Uso Sustentável,Estadual
degradacao,10,2021,Sentinel-1-2,PA,0.0819,FLONA do Jamanxim,Uso Sustentável,Federal
degradacao,10,2021,Sentinel-1-2,MT,0.0803,PARNA do Juruena,Proteção Integral,Federal
degradacao,10,2021,Sentinel-1-2,MT,0.0515,PARNA do Juruena,Proteção Integral,Federal
degradacao,10,2021,Sentinel-1-2,AC,0.0433,RESEX Chico Mendes,Uso Sustentável,Federal
degradacao,10,2021,Sentinel-1-2,AC,0.0323,RESEX Chico Mendes,Uso Sustentável,Federal
degradacao,9,2021,Sentinel-1-2,RO,3.3513,PES de Guajará-Mirim,Proteção Integral,Estadual
degradacao,9,2021,Sentinel-1-2,RO,2.0226,PES de Guajará-Mirim,Proteção Integral,Estadual
degradacao,9,2021,Sentinel-1-2,PA,1.7244,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,1.5229,APA do Tapajós,Uso Sustentável,Federal
degradacao,9,2021,Sentinel-1-2,PA,1.3775,FLONA do Jamanxim,Uso Sustentável,Federal
degradacao,9,2021,Sentinel-1-2,RO,1.3739,PES de Guajará-Mirim,Proteção Integral,Estadual
degradacao,9,2021,Sentinel-1-2,TO,1.3685,PARNA do Araguaia,Proteção Integral,Federal
degradacao,9,2021,Sentinel-1-2,PA,1.2954,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,1.0757,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,1.0161,PARNA da Serra do Pardo,Proteção Integral,Federal
degradacao,9,2021,Sentinel-1-2,RO,0.9791,PES de Guajará-Mirim,Proteção Integral,Estadual
degradacao,9,2021,Sentinel-1-2,RO,0.9436,PES de Guajará-Mirim,Proteção Integral,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.9282,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.9269,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,RO,0.8366,PES de Guajará-Mirim,Proteção Integral,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.801,FLONA do Jamanxim,Uso Sustentável,Federal
degradacao,9,2021,Sentinel-1-2,RO,0.7896,PES de Guajará-Mirim,Proteção Integral,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.7669,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,AM,0.6694,FES Tapauá,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.605,FLONA do Jamanxim,Uso Sustentável,Federal
degradacao,9,2021,Sentinel-1-2,RO,0.6009,PES de Guajará-Mirim,Proteção Integral,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.5986,FLONA do Jamanxim,Uso Sustentável,Federal
degradacao,9,2021,Sentinel-1-2,RO,0.5791,PES de Guajará-Mirim,Proteção Integral,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.5733,FLONA do Jamanxim,Uso Sustentável,Federal
degradacao,9,2021,Sentinel-1-2,PA,0.5403,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.5402,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.5344,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.5176,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.4492,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.4243,FLONA do Jamanxim,Uso Sustentável,Federal
degradacao,9,2021,Sentinel-1-2,PA,0.4117,FLONA do Jamanxim,Uso Sustentável,Federal
degradacao,9,2021,Sentinel-1-2,PA,0.4061,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.403,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.3896,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.366,ESEC da Terra do Meio,Proteção Integral,Federal
degradacao,9,2021,Sentinel-1-2,MT,0.3629,ESEC de Iquê,Proteção Integral,Federal
degradacao,9,2021,Sentinel-1-2,PA,0.3361,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.3259,FLONA do Jamanxim,Uso Sustentável,Federal
degradacao,9,2021,Sentinel-1-2,TO,0.3076,PARNA do Araguaia,Proteção Integral,Federal
degradacao,9,2021,Sentinel-1-2,PA,0.2983,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,AC,0.2866,RESEX Chico Mendes,Uso Sustentável,Federal
degradacao,9,2021,Sentinel-1-2,PA,0.2864,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,MT,0.1155,PARNA do Juruena,Proteção Integral,Federal
degradacao,9,2021,Sentinel-1-2,PA,0.2612,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.2608,FLONA do Jamanxim,Uso Sustentável,Federal
degradacao,9,2021,Sentinel-1-2,PA,0.2598,FLONA do Jamanxim,Uso Sustentável,Federal
degradacao,9,2021,Sentinel-1-2,PA,0.2587,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.2557,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,TO,0.2479,PARNA do Araguaia,Proteção Integral,Federal
degradacao,9,2021,Sentinel-1-2,PA,0.2353,ESEC da Terra do Meio,Proteção Integral,Federal
degradacao,9,2021,Sentinel-1-2,PA,0.2344,FLONA do Jamanxim,Uso Sustentável,Federal
degradacao,9,2021,Sentinel-1-2,PA,0.2325,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.2319,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.2189,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.2106,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,TO,0.2093,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.2085,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.2041,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.1974,FLONA de Altamira,Uso Sustentável,Federal
degradacao,9,2021,Sentinel-1-2,PA,0.1145,FLONA do Jamanxim,Uso Sustentável,Federal
degradacao,9,2021,Sentinel-1-2,PA,0.1932,FLONA de Altamira,Uso Sustentável,Federal
degradacao,9,2021,Sentinel-1-2,TO,0.1884,PARNA do Araguaia,Proteção Integral,Federal
degradacao,9,2021,Sentinel-1-2,RO,0.185,PES de Guajará-Mirim,Proteção Integral,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.1805,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.1703,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.1663,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.166,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.165,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.162,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.1614,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.1602,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.1498,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.1476,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.1367,FLONA do Jamanxim,Uso Sustentável,Federal
degradacao,9,2021,Sentinel-1-2,PA,0.134,FLONA do Jamanxim,Uso Sustentável,Federal
degradacao,9,2021,Sentinel-1-2,PA,0.133,ESEC da Terra do Meio,Proteção Integral,Federal
degradacao,9,2021,Sentinel-1-2,PA,0.1329,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.1295,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.1293,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.1279,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.1275,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.1269,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.1265,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.1252,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,AC,0.116,FES do Antimary,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.1211,FLONA do Jamanxim,Uso Sustentável,Federal
degradacao,9,2021,Sentinel-1-2,PA,0.1175,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.1152,FLONA de Altamira,Uso Sustentável,Federal
degradacao,9,2021,Sentinel-1-2,PA,0.1055,ESEC da Terra do Meio,Proteção Integral,Federal
degradacao,9,2021,Sentinel-1-2,PA,0.1028,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,RO,0.1027,PES de Guajará-Mirim,Proteção Integral,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.1021,FLONA do Jamanxim,Uso Sustentável,Federal
degradacao,9,2021,Sentinel-1-2,TO,0.1016,PARNA do Araguaia,Proteção Integral,Federal
degradacao,9,2021,Sentinel-1-2,TO,0.1002,PARNA do Araguaia,Proteção Integral,Federal
degradacao,9,2021,Sentinel-1-2,PA,0.096,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.0955,APA do Tapajós,Uso Sustentável,Federal
degradacao,9,2021,Sentinel-1-2,AM,0.0927,PARNA Mapinguari,Proteção Integral,Federal
degradacao,9,2021,Sentinel-1-2,PA,0.0908,APA do Tapajós,Uso Sustentável,Federal
degradacao,9,2021,Sentinel-1-2,PA,0.0904,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,RO,0.0898,PES de Guajará-Mirim,Proteção Integral,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.0895,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.0889,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.0884,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.0874,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,RO,0.0849,PES de Guajará-Mirim,Proteção Integral,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.0846,ESEC da Terra do Meio,Proteção Integral,Federal
degradacao,9,2021,Sentinel-1-2,MT,0.0786,PARNA do Juruena,Proteção Integral,Federal
degradacao,9,2021,Sentinel-1-2,PA,0.0799,FLONA do Jamanxim,Uso Sustentável,Federal
degradacao,9,2021,Sentinel-1-2,RO,0.0757,PES de Guajará-Mirim,Proteção Integral,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.075,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.0749,ESEC da Terra do Meio,Proteção Integral,Federal
degradacao,9,2021,Sentinel-1-2,RO,0.0741,PES de Guajará-Mirim,Proteção Integral,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.0737,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.0732,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.0712,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.071,APA do Tapajós,Uso Sustentável,Federal
degradacao,9,2021,Sentinel-1-2,RO,0.0697,PES de Guajará-Mirim,Proteção Integral,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.0691,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.0682,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.0673,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,TO,0.0665,PARNA do Araguaia,Proteção Integral,Federal
degradacao,9,2021,Sentinel-1-2,TO,0.0664,PARNA do Araguaia,Proteção Integral,Federal
degradacao,9,2021,Sentinel-1-2,PA,0.0664,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,AM,0.0646,PARNA Mapinguari,Proteção Integral,Federal
degradacao,9,2021,Sentinel-1-2,PA,0.0639,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.0634,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.0628,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.0611,FLONA do Jamanxim,Uso Sustentável,Federal
degradacao,9,2021,Sentinel-1-2,PA,0.0607,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.0605,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,TO,0.0586,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.0585,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.0565,FLONA do Jamanxim,Uso Sustentável,Federal
degradacao,9,2021,Sentinel-1-2,PA,0.0562,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.0558,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,RO,0.0558,PES de Guajará-Mirim,Proteção Integral,Estadual
degradacao,9,2021,Sentinel-1-2,TO,0.0552,PARNA do Araguaia,Proteção Integral,Federal
degradacao,9,2021,Sentinel-1-2,PA,0.0531,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.0531,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,TO,0.053,PARNA do Araguaia,Proteção Integral,Federal
degradacao,9,2021,Sentinel-1-2,RO,0.0519,PES de Guajará-Mirim,Proteção Integral,Estadual
degradacao,9,2021,Sentinel-1-2,RO,0.0514,PES de Guajará-Mirim,Proteção Integral,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.0512,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.0512,FLONA do Jamanxim,Uso Sustentável,Federal
degradacao,9,2021,Sentinel-1-2,PA,0.05,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.0485,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.0477,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.0475,FLONA do Jamanxim,Uso Sustentável,Federal
degradacao,9,2021,Sentinel-1-2,PA,0.0473,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.0469,FLONA do Jamanxim,Uso Sustentável,Federal
degradacao,9,2021,Sentinel-1-2,PA,0.0468,APA do Tapajós,Uso Sustentável,Federal
degradacao,9,2021,Sentinel-1-2,PA,0.0461,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.0459,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.0455,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.0452,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,TO,0.045,PARNA do Araguaia,Proteção Integral,Federal
degradacao,9,2021,Sentinel-1-2,PA,0.0446,FLONA do Jamanxim,Uso Sustentável,Federal
degradacao,9,2021,Sentinel-1-2,PA,0.0444,FLONA do Jamanxim,Uso Sustentável,Federal
degradacao,9,2021,Sentinel-1-2,PA,0.0426,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.0417,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.0406,FLONA do Jamanxim,Uso Sustentável,Federal
degradacao,9,2021,Sentinel-1-2,PA,0.0404,FLONA do Jamanxim,Uso Sustentável,Federal
degradacao,9,2021,Sentinel-1-2,PA,0.0403,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.0403,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.04,FLONA de Altamira,Uso Sustentável,Federal
degradacao,9,2021,Sentinel-1-2,PA,0.0394,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.039,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.0382,ESEC da Terra do Meio,Proteção Integral,Federal
degradacao,9,2021,Sentinel-1-2,PA,0.0366,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.0364,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,RO,0.0359,PES de Guajará-Mirim,Proteção Integral,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.0356,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.0354,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,MT,0.0352,ESEC de Iquê,Proteção Integral,Federal
degradacao,9,2021,Sentinel-1-2,PA,0.035,FLONA do Jamanxim,Uso Sustentável,Federal
degradacao,9,2021,Sentinel-1-2,RO,0.0348,PES de Guajará-Mirim,Proteção Integral,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.0344,FLONA do Jamanxim,Uso Sustentável,Federal
degradacao,9,2021,Sentinel-1-2,PA,0.0341,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.0338,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.0338,FLONA de Altamira,Uso Sustentável,Federal
degradacao,9,2021,Sentinel-1-2,AM,0.0338,PARNA Mapinguari,Proteção Integral,Federal
degradacao,9,2021,Sentinel-1-2,PA,0.0332,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.0305,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.0331,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.033,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.0321,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.0318,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,TO,0.0317,PARNA do Araguaia,Proteção Integral,Federal
degradacao,9,2021,Sentinel-1-2,TO,0.0304,PARNA do Araguaia,Proteção Integral,Federal
degradacao,9,2021,Sentinel-1-2,PA,0.0302,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,RO,0.0301,PES de Guajará-Mirim,Proteção Integral,Estadual
degradacao,9,2021,Sentinel-1-2,RO,0.03,PES de Guajará-Mirim,Proteção Integral,Estadual
degradacao,9,2021,Sentinel-1-2,MT,0.0297,PARNA do Juruena,Proteção Integral,Federal
degradacao,9,2021,Sentinel-1-2,RO,0.0294,FLONA do Bom Futuro,Uso Sustentável,Federal
degradacao,9,2021,Sentinel-1-2,PA,0.0291,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,RO,0.029,PES de Guajará-Mirim,Proteção Integral,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.0215,ESEC da Terra do Meio,Proteção Integral,Federal
degradacao,9,2021,Sentinel-1-2,PA,0.0289,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,TO,0.0288,PARNA do Araguaia,Proteção Integral,Federal
degradacao,9,2021,Sentinel-1-2,AC,0.0286,FES do Antimary,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.0286,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.0282,FLONA do Jamanxim,Uso Sustentável,Federal
degradacao,9,2021,Sentinel-1-2,PA,0.0279,FLONA de Altamira,Uso Sustentável,Federal
degradacao,9,2021,Sentinel-1-2,RO,0.0277,PES de Guajará-Mirim,Proteção Integral,Estadual
degradacao,9,2021,Sentinel-1-2,TO,0.0277,PARNA do Araguaia,Proteção Integral,Federal
degradacao,9,2021,Sentinel-1-2,AM,0.0276,PARNA Mapinguari,Proteção Integral,Federal
degradacao,9,2021,Sentinel-1-2,PA,0.0276,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.027,FLONA do Jamanxim,Uso Sustentável,Federal
degradacao,9,2021,Sentinel-1-2,PA,0.0269,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.0266,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,RO,0.0258,PES de Guajará-Mirim,Proteção Integral,Estadual
degradacao,9,2021,Sentinel-1-2,RO,0.0255,PES de Guajará-Mirim,Proteção Integral,Estadual
degradacao,9,2021,Sentinel-1-2,RO,0.0254,FLONA do Bom Futuro,Uso Sustentável,Federal
degradacao,9,2021,Sentinel-1-2,PA,0.0253,FLONA de Altamira,Uso Sustentável,Federal
degradacao,9,2021,Sentinel-1-2,PA,0.0252,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.0249,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.0249,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.0247,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.0247,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.0244,APA do Tapajós,Uso Sustentável,Federal
degradacao,9,2021,Sentinel-1-2,RO,0.0243,FLONA de Jacundá,Uso Sustentável,Federal
degradacao,9,2021,Sentinel-1-2,PA,0.0241,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.0241,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.023,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,AC,0.023,FES do Antimary,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.0198,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.0209,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.0209,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.0209,FLONA de Altamira,Uso Sustentável,Federal
degradacao,9,2021,Sentinel-1-2,PA,0.0207,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,TO,0.0198,PARNA do Araguaia,Proteção Integral,Federal
degradacao,9,2021,Sentinel-1-2,PA,0.0197,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,RO,0.0195,PES de Guajará-Mirim,Proteção Integral,Estadual
degradacao,9,2021,Sentinel-1-2,PA,0.0186,APA Triunfo do Xingu,Uso Sustentável,Estadual
degradacao,9,2021,Sentinel-1-2,RO,0.0184,PES de Guajará-Mirim,Proteção Integral,Estadual
