sigla_uf,area_ha,categoria,ano,terrai_nom,fase_ti,id,nome,geocodigo
MT,134.453725304,autorizada,2021,Apiaká do Pontal e Isolados,Delimitada,1011.0,Apiacás,5100805
MT,364.257292,autorizada,2021,Batelão,Delimitada,1880.0,Tabaporã,5107941
MT,142.053098966,não autorizada,2021,Batelão,Delimitada,1880.0,Tabaporã,5107941
MT,67.4762976102,não autorizada,2021,Parque do Xingu,Regularizada,2210.0,Querência,5107065
MT,373.463270534,não autorizada,2021,Menkragnoti,Regularizada,708.0,Peixoto de Azevedo,5106422
MT,9.45353527824,não autorizada,2021,Parque do Xingu,Regularizada,2278.0,São Félix do Araguaia,5107859
MT,193.344831412,não autorizada,2021,Parque do Xingu,Regularizada,2201.0,Paranatinga,5106307
MT,91.9630709835,não autorizada,2021,Parque do Xingu,Regularizada,571.0,Nova Ubiratã,5106240
MT,42.561040343,não autorizada,2021,Parque do Xingu,Regularizada,571.0,Nova Ubiratã,5106240
MT,127.121120907,não autorizada,2021,Capoto/Jarina,Regularizada,708.0,Peixoto de Azevedo,5106422
MT,131.961316263,não autorizada,2021,Capoto/Jarina,Regularizada,708.0,Peixoto de Azevedo,5106422
MT,44.0440477812,não autorizada,2021,Parque do Xingu,Regularizada,2201.0,Paranatinga,5106307
MT,228.877272359,não autorizada,2021,Parque do Xingu,Regularizada,2210.0,Querência,5107065
MT,40.1377465821,não autorizada,2021,Parque do Xingu,Regularizada,2273.0,Feliz Natal,5103700
MT,48.1142340205,não autorizada,2021,Parque do Xingu,Regularizada,2278.0,São Félix do Araguaia,5107859
MT,83.767963194,não autorizada,2021,Parque do Xingu,Regularizada,2278.0,São Félix do Araguaia,5107859
MT,397.577086078,não autorizada,2021,Parque do Xingu,Regularizada,2210.0,Querência,5107065
MT,196.757097239,não autorizada,2021,Parque do Xingu,Regularizada,2210.0,Querência,5107065
MT,41.6756817387,não autorizada,2021,Parque do Xingu,Regularizada,2210.0,Querência,5107065
MT,202.858770136,não autorizada,2021,Parque do Xingu,Regularizada,2210.0,Querência,5107065
MT,202.858770136,não autorizada,2021,Wawi,Regularizada,2210.0,Querência,5107065
MT,119.515272365,não autorizada,2021,Parque do Xingu,Regularizada,2201.0,Paranatinga,5106307
MT,50.6688620109,não autorizada,2021,Parque do Xingu,Regularizada,2201.0,Paranatinga,5106307
MT,136.755526086,não autorizada,2021,Parque do Xingu,Regularizada,565.0,Gaúcha do Norte,5103858
MT,376.720136194,não autorizada,2021,Kawahiva do Rio Pardo,Declarada,643.0,Colniza,5103254
MT,422.333462645,não autorizada,2021,Kawahiva do Rio Pardo,Declarada,643.0,Colniza,5103254
MT,219.321641718,não autorizada,2021,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,68.2135661525,não autorizada,2021,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,40.6432394759,não autorizada,2021,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,194.561060127,não autorizada,2021,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,358.199989372,não autorizada,2021,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,106.763506211,não autorizada,2021,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,92.8353523298,não autorizada,2021,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,410.299558978,não autorizada,2021,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,303.863008479,não autorizada,2021,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,35.1822180478,não autorizada,2021,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,88.4076133886,não autorizada,2021,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,419.873577977,não autorizada,2021,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,235.211678431,não autorizada,2021,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,538.179530827,não autorizada,2021,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,312.212255489,não autorizada,2021,Zoró,Regularizada,609.0,Rondolândia,5107578
MT,76.5973356923,não autorizada,2021,Zoró,Regularizada,609.0,Rondolândia,5107578
MT,259.18952822,não autorizada,2021,Zoró,Regularizada,609.0,Rondolândia,5107578
MT,535.067877538,não autorizada,2021,Escondido,Regularizada,2194.0,Cotriguaçu,5103379
MT,56.1107724654,não autorizada,2021,Roosevelt,Regularizada,609.0,Rondolândia,5107578
MT,62.7598663421,não autorizada,2021,Escondido,Regularizada,2194.0,Cotriguaçu,5103379
MT,112.75895056,não autorizada,2021,Roosevelt,Regularizada,609.0,Rondolândia,5107578
MT,299.047187438,não autorizada,2021,Zoró,Regularizada,609.0,Rondolândia,5107578
MT,152.232427248,não autorizada,2021,Escondido,Regularizada,2194.0,Cotriguaçu,5103379
MT,307.313123726,não autorizada,2021,Kayabi,Regularizada,1011.0,Apiacás,5100805
MT,46.0396868867,não autorizada,2021,Apiaka/Kayabi,Regularizada,593.0,Juara,5105101
MT,204.073270715,não autorizada,2021,Apiaka/Kayabi,Regularizada,593.0,Juara,5105101
MT,217.660266758,não autorizada,2021,Kawahiva do Rio Pardo,Declarada,643.0,Colniza,5103254
MT,55.3174027958,não autorizada,2021,Kawahiva do Rio Pardo,Declarada,643.0,Colniza,5103254
MT,71.8590067506,não autorizada,2021,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,107.568719774,não autorizada,2021,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,59.2092847554,não autorizada,2021,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,148.358660859,não autorizada,2021,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,96.5183041424,não autorizada,2021,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,86.6852271114,não autorizada,2021,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,187.113473117,não autorizada,2021,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,32.7841256181,não autorizada,2021,Apiaká do Pontal e Isolados,Delimitada,1011.0,Apiacás,5100805
MT,58.1898483025,não autorizada,2021,Batelão,Delimitada,1880.0,Tabaporã,5107941
RR,10.8286614533,,2020,Trombetas/Mapuera,Regularizada,951.0,Caroebe,1400233
RR,60.0690927761,,2020,Trombetas/Mapuera,Regularizada,951.0,Caroebe,1400233
RR,62.3707459896,,2020,Waimiri-Atroari,Regularizada,948.0,Rorainópolis,1400472
RR,29.8823935981,,2020,Waimiri-Atroari,Regularizada,948.0,Rorainópolis,1400472
AM,133.112327302,,2020,Sepoti,Regularizada,587.0,Manicoré,1302702
AM,459.695608011,,2020,Tenharim Marmelos (Gleba B),Regularizada,587.0,Manicoré,1302702
AM,117.276992379,,2020,Tenharim Marmelos,Regularizada,587.0,Manicoré,1302702
AM,102.858275185,,2020,Tenharim Marmelos,Regularizada,587.0,Manicoré,1302702
AM,1229.4114347,,2020,Tenharim Marmelos,Regularizada,587.0,Manicoré,1302702
AM,175.629921852,,2020,Tenharim Marmelos,Regularizada,587.0,Manicoré,1302702
AM,307.189534014,,2020,Tenharim Marmelos,Regularizada,587.0,Manicoré,1302702
AM,450.616540622,,2020,Tenharim Marmelos,Regularizada,587.0,Manicoré,1302702
AM,790.129346566,,2020,Tenharim Marmelos,Regularizada,587.0,Manicoré,1302702
AM,1580.9188451,,2020,Tenharim Marmelos,Regularizada,587.0,Manicoré,1302702
AM,92.0748855777,,2020,Tenharim Marmelos,Regularizada,587.0,Manicoré,1302702
AM,88.7182908649,,2020,Sepoti,Regularizada,587.0,Manicoré,1302702
AM,82.5739585157,,2020,Sepoti,Regularizada,587.0,Manicoré,1302702
AM,217.291444342,,2020,Sepoti,Regularizada,587.0,Manicoré,1302702
AM,1057.49957302,,2020,Sepoti,Regularizada,587.0,Manicoré,1302702
AM,1480.6577356,,2020,Sepoti,Regularizada,587.0,Manicoré,1302702
AM,969.100519226,,2020,Rio Manicoré,Regularizada,587.0,Manicoré,1302702
AM,91.5228357742,,2020,Jacareúba/Katauixi (restrição uso),Em Estudo,865.0,Canutama,1300904
AM,458.870167787,,2020,Kaxarari,Regularizada,647.0,Lábrea,1302405
AM,780.114428232,,2020,Kaxarari,Regularizada,647.0,Lábrea,1302405
AM,1331.0023897,,2020,Kaxarari,Regularizada,647.0,Lábrea,1302405
AM,473.739165715,,2020,Kaxarari,Regularizada,647.0,Lábrea,1302405
AM,1676.52862675,,2020,Tenharim Marmelos,Regularizada,587.0,Manicoré,1302702
MT,7.70133022619,,2020,Parque do Xingu,Regularizada,571.0,Nova Ubiratã,5106240
MT,10.4807706013,,2020,Parque do Xingu,Regularizada,571.0,Nova Ubiratã,5106240
MT,45.9604066283,,2020,Parque do Xingu,Regularizada,2210.0,Querência,5107065
MT,20.5953540774,,2020,Parque do Xingu,Regularizada,2210.0,Querência,5107065
MT,734.03859777,,2020,Parque do Xingu,Regularizada,2201.0,Paranatinga,5106307
MT,47.5281897606,,2020,Parque do Xingu,Regularizada,571.0,Nova Ubiratã,5106240
MT,13.0844282226,,2020,Parque do Xingu,Regularizada,571.0,Nova Ubiratã,5106240
MT,99.077300266,,2020,Menkü,Delimitada,615.0,Brasnorte,5101902
MT,89.3493973601,,2020,Menkü,Delimitada,615.0,Brasnorte,5101902
MT,37.640387271,,2020,Menkü,Delimitada,615.0,Brasnorte,5101902
MT,26.6379985286,,2020,Menkü,Delimitada,615.0,Brasnorte,5101902
MT,53.8985972683,,2020,Menkü,Delimitada,615.0,Brasnorte,5101902
MT,13.1920676579,,2020,Menkü,Delimitada,615.0,Brasnorte,5101902
MT,40.1194450618,,2020,Menkü,Delimitada,615.0,Brasnorte,5101902
MT,142.171471145,,2020,Menkü,Delimitada,615.0,Brasnorte,5101902
MT,46.4180931723,,2020,Enawenê-Nawê,Regularizada,2168.0,Juína,5105150
MT,512.484892262,,2020,Parque do Aripuanã,Regularizada,2168.0,Juína,5105150
MT,859.6735468,,2020,Batelão,Delimitada,1880.0,Tabaporã,5107941
MT,589.34755169,,2020,Batelão,Delimitada,1880.0,Tabaporã,5107941
MT,531.323360683,,2020,Batelão,Delimitada,1880.0,Tabaporã,5107941
MT,648.044293319,,2020,Batelão,Delimitada,1880.0,Tabaporã,5107941
MT,233.345340172,,2020,Batelão,Delimitada,1880.0,Tabaporã,5107941
MT,1448.27546098,,2020,Batelão,Delimitada,1880.0,Tabaporã,5107941
MT,58.2520054816,,2020,Batelão,Delimitada,1880.0,Tabaporã,5107941
MT,72.8223369412,,2020,Batelão,Delimitada,1880.0,Tabaporã,5107941
MT,27.5413349854,,2020,Batelão,Delimitada,1880.0,Tabaporã,5107941
MT,143.172151647,,2020,Batelão,Delimitada,1880.0,Tabaporã,5107941
MT,223.109554457,,2020,Batelão,Delimitada,1880.0,Tabaporã,5107941
MT,122.374064012,,2020,Batelão,Delimitada,1880.0,Tabaporã,5107941
MT,285.013424826,,2020,Batelão,Delimitada,593.0,Juara,5105101
MT,41.1432401131,,2020,Erikpatsá,Regularizada,615.0,Brasnorte,5101902
MT,28.6969009714,,2020,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,27.4488966574,,2020,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,30.3680669536,,2020,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,102.50592191,,2020,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,4.75324128862,,2020,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,11.4813768948,,2020,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,80.9229470137,,2020,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,61.2686022947,,2020,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,81.9278840112,,2020,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,32.249123905,,2020,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,418.193875864,,2020,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,98.4570050404,,2020,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,103.972429077,,2020,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,154.919912527,,2020,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,406.762015705,,2020,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,122.334057783,,2020,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,93.4855770643,,2020,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,171.741225019,,2020,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,174.894720475,,2020,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,25.3237052101,,2020,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,74.0899184024,,2020,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,17.3446562324,,2020,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,36.6448970896,,2020,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,124.580533484,,2020,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,110.92673311,,2020,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,379.597089519,,2020,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,38.3228445504,,2020,Zoró,Regularizada,609.0,Rondolândia,5107578
MT,172.702982276,,2020,Roosevelt,Regularizada,609.0,Rondolândia,5107578
MT,209.456238616,,2020,Roosevelt,Regularizada,609.0,Rondolândia,5107578
MT,90.7941235251,,2020,Roosevelt,Regularizada,609.0,Rondolândia,5107578
MT,73.2686880544,,2020,Sete de Setembro,Regularizada,609.0,Rondolândia,5107578
MT,78.5687740108,,2020,Sete de Setembro,Regularizada,609.0,Rondolândia,5107578
MT,122.939515642,,2020,Roosevelt,Regularizada,609.0,Rondolândia,5107578
MT,104.45254761,,2020,Roosevelt,Regularizada,609.0,Rondolândia,5107578
MT,292.795906982,,2020,Roosevelt,Regularizada,609.0,Rondolândia,5107578
MT,96.8007998773,,2020,Roosevelt,Regularizada,609.0,Rondolândia,5107578
MT,1068.52458747,,2020,Piripkura ( restrição de uso ),Em Estudo,643.0,Colniza,5103254
MT,450.921700709,,2020,Kayabi,Regularizada,1011.0,Apiacás,5100805
MT,443.442339253,,2020,Kayabi,Regularizada,1011.0,Apiacás,5100805
MT,13.0125078711,,2020,Kayabi,Regularizada,1011.0,Apiacás,5100805
MT,30.4237935547,,2020,Apiaká do Pontal e Isolados,Delimitada,746.0,Nova Bandeirantes,5106158
MT,30.4237935547,,2020,Apiaká do Pontal e Isolados,Delimitada,1011.0,Apiacás,5100805
MT,64.662307893,,2020,Parque do Xingu,Regularizada,2278.0,São Félix do Araguaia,5107859
PA,593.696042267,,2020,Amanayé,Encaminhada RI,800.0,Goianésia do Pará,1503093
PA,158.388899842,,2020,Baú,Regularizada,855.0,Altamira,1500602
PA,685.608024254,,2020,Amanayé,Encaminhada RI,800.0,Goianésia do Pará,1503093
PA,338.941531477,,2020,Amanayé,Encaminhada RI,800.0,Goianésia do Pará,1503093
PA,53.6343016378,,2020,Amanayé,Encaminhada RI,800.0,Goianésia do Pará,1503093
PA,115.281422808,,2020,Amanayé,Encaminhada RI,800.0,Goianésia do Pará,1503093
PA,15.0999219121,,2020,Amanayé,Encaminhada RI,800.0,Goianésia do Pará,1503093
PA,281.143732272,,2020,Amanayé,Encaminhada RI,800.0,Goianésia do Pará,1503093
PA,46.9432315469,,2020,Amanayé,Encaminhada RI,800.0,Goianésia do Pará,1503093
RO,1368.62121795,,2020,Tubarão Latunde,Regularizada,2349.0,Chupinguaia,1100924
RO,873.761202023,,2020,Tubarão Latunde,Regularizada,2349.0,Chupinguaia,1100924
AM,29.1655492099,não autorizada,2022,Tenharim Marmelos,Regularizada,2244.0,Humaitá,1301704
PA,70.1487005271,não autorizada,2022,Amanayé,Encaminhada RI,800.0,Goianésia do Pará,1503093
PA,38.3126279316,não autorizada,2022,Amanayé,Encaminhada RI,800.0,Goianésia do Pará,1503093
PA,41.4193197173,não autorizada,2022,Amanayé,Encaminhada RI,800.0,Goianésia do Pará,1503093
AM,260.489178189,não autorizada,2022,Tenharim Marmelos,Regularizada,587.0,Manicoré,1302702
AM,36.15549938,não autorizada,2022,Sepoti,Regularizada,587.0,Manicoré,1302702
AM,73.5866786392,não autorizada,2022,Tenharim Marmelos,Regularizada,587.0,Manicoré,1302702
AM,7.49580451274,não autorizada,2022,Tenharim Marmelos,Regularizada,2244.0,Humaitá,1301704
AM,18.2378604734,não autorizada,2022,Tenharim Marmelos,Regularizada,2244.0,Humaitá,1301704
AM,40.2475267647,não autorizada,2022,Tenharim do Igarapé Preto,Regularizada,924.0,Novo Aripuanã,1303304
AM,106.760326978,não autorizada,2022,Tenharim Marmelos,Regularizada,587.0,Manicoré,1302702
PA,23.4842642052,não autorizada,2022,Sarauá,Regularizada,969.0,Ipixuna do Pará,1503457
PA,194.916854931,não autorizada,2022,Amanayé,Encaminhada RI,800.0,Goianésia do Pará,1503093
PA,10.7537670141,não autorizada,2022,Amanayé,Encaminhada RI,800.0,Goianésia do Pará,1503093
PA,49.5983576195,não autorizada,2022,Amanayé,Encaminhada RI,800.0,Goianésia do Pará,1503093
PA,17.5985297857,não autorizada,2022,Amanayé,Encaminhada RI,800.0,Goianésia do Pará,1503093
PA,128.454899448,não autorizada,2022,Amanayé,Encaminhada RI,800.0,Goianésia do Pará,1503093
PA,12.3077743542,não autorizada,2022,Amanayé,Encaminhada RI,800.0,Goianésia do Pará,1503093
PA,89.8150205844,não autorizada,2022,Amanayé,Encaminhada RI,800.0,Goianésia do Pará,1503093
PA,154.525555812,não autorizada,2022,Amanayé,Encaminhada RI,800.0,Goianésia do Pará,1503093
PA,14.6527066837,não autorizada,2022,Amanayé,Encaminhada RI,800.0,Goianésia do Pará,1503093
PA,11.4152919575,não autorizada,2022,Amanayé,Encaminhada RI,800.0,Goianésia do Pará,1503093
PA,21.7677126369,não autorizada,2022,Amanayé,Encaminhada RI,800.0,Goianésia do Pará,1503093
PA,36.8841177016,não autorizada,2022,Amanayé,Encaminhada RI,800.0,Goianésia do Pará,1503093
PA,19.1953470332,não autorizada,2022,Amanayé,Encaminhada RI,800.0,Goianésia do Pará,1503093
PA,8.84105699471,não autorizada,2022,Amanayé,Encaminhada RI,800.0,Goianésia do Pará,1503093
MT,21.2753749363,não autorizada,2022,Menkü,Delimitada,615.0,Brasnorte,5101902
MT,889.931618726,autorizada,2022,Erikpatsá,Regularizada,615.0,Brasnorte,5101902
MT,219.226353018,autorizada,2022,Batelão,Delimitada,1880.0,Tabaporã,5107941
MT,1047.91543147,autorizada,2022,Batelão,Delimitada,1880.0,Tabaporã,5107941
MT,257.318213647,autorizada,2022,Batelão,Delimitada,593.0,Juara,5105101
MT,257.318213647,autorizada,2022,Batelão,Delimitada,1880.0,Tabaporã,5107941
MT,3122.3284956,autorizada,2022,Batelão,Delimitada,1880.0,Tabaporã,5107941
MT,263.718091476,autorizada,2022,Batelão,Delimitada,1880.0,Tabaporã,5107941
MT,190.857607044,não autorizada,2022,Parque do Aripuanã,Regularizada,2168.0,Juína,5105150
MT,42.4759790583,não autorizada,2022,Parque do Xingu,Regularizada,2201.0,Paranatinga,5106307
MT,212.495149844,não autorizada,2022,Parque do Xingu,Regularizada,571.0,Nova Ubiratã,5106240
MT,45.3990533993,não autorizada,2022,Menkü,Regularizada,615.0,Brasnorte,5101902
MT,22.9344525302,não autorizada,2022,Menkü,Delimitada,615.0,Brasnorte,5101902
MT,22.5477043063,não autorizada,2022,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,11.2697085567,não autorizada,2022,Menkü,Delimitada,615.0,Brasnorte,5101902
MT,11.2697085567,não autorizada,2022,Menkü,Regularizada,615.0,Brasnorte,5101902
MT,44.818836881,não autorizada,2022,Menkü,Delimitada,615.0,Brasnorte,5101902
MT,44.818836881,não autorizada,2022,Menkü,Regularizada,615.0,Brasnorte,5101902
MT,233.286272057,não autorizada,2022,Arara do Rio Branco,Regularizada,643.0,Colniza,5103254
MT,58.2721767179,não autorizada,2022,Menkü,Delimitada,615.0,Brasnorte,5101902
MT,65.0653772501,não autorizada,2022,Menkü,Regularizada,615.0,Brasnorte,5101902
MT,50.3808569944,não autorizada,2022,Roosevelt,Regularizada,609.0,Rondolândia,5107578
MT,25.2398267385,não autorizada,2022,Parque do Xingu,Regularizada,2201.0,Paranatinga,5106307
MT,45.1021906477,não autorizada,2022,Apiaka/Kayabi,Regularizada,593.0,Juara,5105101
MT,17.2546380793,não autorizada,2022,Kayabi,Regularizada,1011.0,Apiacás,5100805
MT,95.9614340934,não autorizada,2022,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,131.534988027,não autorizada,2022,Parque do Aripuanã,Regularizada,2168.0,Juína,5105150
MT,118.81602949,não autorizada,2022,Batelão,Delimitada,1880.0,Tabaporã,5107941
MT,44.6678146342,não autorizada,2022,Parque do Xingu,Regularizada,2201.0,Paranatinga,5106307
MT,38.7928264787,não autorizada,2022,Parque do Xingu,Regularizada,2201.0,Paranatinga,5106307
MT,107.074911406,não autorizada,2022,Parque do Aripuanã,Regularizada,2168.0,Juína,5105150
MT,40.2160379322,não autorizada,2022,Zoró,Regularizada,609.0,Rondolândia,5107578
MT,589.434664677,não autorizada,2022,Parque do Xingu,Regularizada,2201.0,Paranatinga,5106307
MT,113.467799623,não autorizada,2022,Parque do Xingu,Regularizada,2201.0,Paranatinga,5106307
MT,136.192340023,não autorizada,2022,Sete de Setembro,Regularizada,609.0,Rondolândia,5107578
MT,149.712423651,não autorizada,2022,Menkü,Regularizada,615.0,Brasnorte,5101902
MT,12.8464527473,não autorizada,2022,Menkü,Regularizada,615.0,Brasnorte,5101902
MT,16.3470923503,não autorizada,2022,Menkü,Regularizada,615.0,Brasnorte,5101902
MT,13.9884453188,não autorizada,2022,Menkü,Delimitada,615.0,Brasnorte,5101902
MT,294.81227329,não autorizada,2022,Parque do Xingu,Regularizada,571.0,Nova Ubiratã,5106240
MT,40.854925436,não autorizada,2022,Menkü,Regularizada,615.0,Brasnorte,5101902
MT,295.217213702,não autorizada,2022,Menkü,Regularizada,615.0,Brasnorte,5101902
MT,18.3381275486,não autorizada,2022,Menkü,Regularizada,615.0,Brasnorte,5101902
MT,63.9282266602,não autorizada,2022,Apiaka/Kayabi,Regularizada,593.0,Juara,5105101
MT,52.8552963264,não autorizada,2022,Roosevelt,Regularizada,609.0,Rondolândia,5107578
MT,162.203042031,não autorizada,2022,Roosevelt,Regularizada,609.0,Rondolândia,5107578
MT,36.5346453149,não autorizada,2022,Aripuanã,Regularizada,2168.0,Juína,5105150
MT,46.7211860126,não autorizada,2022,Aripuanã,Regularizada,2168.0,Juína,5105150
MT,2660.77749101,não autorizada,2022,Parque do Xingu,Regularizada,571.0,Nova Ubiratã,5106240
MT,202.245571706,não autorizada,2022,Menkü,Regularizada,615.0,Brasnorte,5101902
MT,14.8419539018,não autorizada,2022,Menkü,Delimitada,615.0,Brasnorte,5101902
MT,14.8419539018,não autorizada,2022,Menkü,Regularizada,615.0,Brasnorte,5101902
MT,106.069971315,não autorizada,2022,Menkü,Regularizada,615.0,Brasnorte,5101902
MT,58.5985748639,não autorizada,2022,Menkü,Delimitada,615.0,Brasnorte,5101902
MT,141.414915775,não autorizada,2022,Menkü,Regularizada,615.0,Brasnorte,5101902
MT,37.8928857584,não autorizada,2022,Parque do Aripuanã,Regularizada,2168.0,Juína,5105150
MT,106.017994362,não autorizada,2022,Roosevelt,Regularizada,3119.0,Espigão D'Oeste,1100098
MT,106.017994362,não autorizada,2022,Roosevelt,Regularizada,609.0,Rondolândia,5107578
MT,517.578382377,não autorizada,2022,Parque do Aripuanã,Regularizada,2168.0,Juína,5105150
MT,87.3127097839,não autorizada,2022,Parque do Aripuanã,Regularizada,2168.0,Juína,5105150
MT,30.8180470017,não autorizada,2022,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,235.045186256,não autorizada,2022,Parque do Aripuanã,Regularizada,2168.0,Juína,5105150
MT,129.166359963,não autorizada,2022,Roosevelt,Regularizada,609.0,Rondolândia,5107578
MT,913.029363377,não autorizada,2022,Parque do Aripuanã,Regularizada,2168.0,Juína,5105150
MT,63.7479792347,não autorizada,2022,Parque do Aripuanã,Regularizada,2168.0,Juína,5105150
MT,192.147668444,não autorizada,2022,Parque do Aripuanã,Regularizada,2168.0,Juína,5105150
MT,263.798530221,não autorizada,2022,Wawi,Regularizada,2278.0,São Félix do Araguaia,5107859
MT,286.702567026,não autorizada,2022,Sete de Setembro,Regularizada,609.0,Rondolândia,5107578
MT,69.4387296438,não autorizada,2022,Roosevelt,Regularizada,609.0,Rondolândia,5107578
MT,125.383310684,não autorizada,2022,Apiaka/Kayabi,Regularizada,593.0,Juara,5105101
MT,59.9497558258,não autorizada,2022,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,93.3872277415,não autorizada,2022,Zoró,Regularizada,609.0,Rondolândia,5107578
MT,53.8970758839,não autorizada,2022,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,68.8569360713,não autorizada,2022,Apiaka/Kayabi,Regularizada,593.0,Juara,5105101
MT,21.4214876447,não autorizada,2022,Apiaka/Kayabi,Regularizada,593.0,Juara,5105101
MT,87.586612642,não autorizada,2022,Zoró,Regularizada,609.0,Rondolândia,5107578
MT,321.596326815,não autorizada,2022,Zoró,Regularizada,609.0,Rondolândia,5107578
MT,55.7594300234,não autorizada,2022,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,777.381305153,não autorizada,2022,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,19.5330159193,não autorizada,2022,Apiaka/Kayabi,Regularizada,593.0,Juara,5105101
MT,168.684914508,não autorizada,2022,Zoró,Regularizada,609.0,Rondolândia,5107578
MT,74.2280518454,não autorizada,2022,Zoró,Regularizada,609.0,Rondolândia,5107578
MT,62.1623168885,não autorizada,2022,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,19.8138538055,não autorizada,2022,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,874.991987788,não autorizada,2022,Zoró,Regularizada,609.0,Rondolândia,5107578
MT,172.679483606,não autorizada,2022,Zoró,Regularizada,609.0,Rondolândia,5107578
MT,70.3200688398,não autorizada,2022,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,128.236561499,não autorizada,2022,Zoró,Regularizada,609.0,Rondolândia,5107578
MT,222.04017704,não autorizada,2022,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,294.152827115,não autorizada,2022,Zoró,Regularizada,609.0,Rondolândia,5107578
MT,182.065847482,não autorizada,2022,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,135.189128332,não autorizada,2022,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,128.104181277,não autorizada,2022,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,27.5801276263,não autorizada,2022,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,119.975166339,não autorizada,2022,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,57.948671996,não autorizada,2022,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,113.357785817,não autorizada,2022,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,382.690005789,não autorizada,2022,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,28.1503307401,não autorizada,2022,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,87.9810078224,não autorizada,2022,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,193.523680589,não autorizada,2022,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
MT,167.467906492,não autorizada,2022,Aripuanã,Regularizada,1135.0,Aripuanã,5101407
