sigla_uf,area_ha,categoria,ano,Municipio,nome,geocodigo
PA,459.81406381593,não autorizada,2008,,Uruará,1508159
PA,106.19984975372,não autorizada,2008,,Uruará,1508159
PA,595.77974587731,não autorizada,2008,,Uruará,1508159
PA,41.68598230323,não autorizada,2008,,Uruará,1508159
PA,53.30265737996,não autorizada,2008,,Uruará,1508159
PA,53.74848991507,não autorizada,2008,,Portel,1505809
PA,214.34188876981,não autorizada,2008,,Portel,1505809
PA,160.52300082726,não autorizada,2008,,Portel,1505809
PA,57.22802916952,não autorizada,2008,,Portel,1505809
PA,42.65421179999,não autorizada,2008,,Senador José Porfírio,1507805
PA,130.79005715366,não autorizada,2008,,Portel,1505809
PA,366.95037473551,não autorizada,2008,,Portel,1505809
PA,27.24256406593,não autorizada,2008,,Portel,1505809
PA,150.295599471,não autorizada,2008,,Portel,1505809
PA,222.28604160442,não autorizada,2008,,Baião,1501204
PA,222.28604160442,não autorizada,2008,,Moju,1504703
PA,11.10922293558,não autorizada,2008,,Goianésia do Pará,1503093
PA,46.52296906871,não autorizada,2008,,Goianésia do Pará,1503093
PA,15.74852710296,não autorizada,2008,,Goianésia do Pará,1503093
PA,18.80398488045,não autorizada,2008,,Goianésia do Pará,1503093
PA,7.12381910459,não autorizada,2008,,Goianésia do Pará,1503093
PA,10.29427892582,não autorizada,2008,,Barcarena,1501303
PA,18.83346099546,não autorizada,2008,,Castanhal,1502400
PA,18.83346099546,não autorizada,2008,,Inhangapi,1503408
PA,134.23253459481,não autorizada,2008,,Tailândia,1507953
PA,30.58863226085,não autorizada,2008,,Tailândia,1507953
PA,34.3181604771,não autorizada,2008,,Tailândia,1507953
PA,107.20332340347,não autorizada,2008,,Tailândia,1507953
PA,159.39380555476,não autorizada,2008,,Acará,1500206
PA,200.92954019117,não autorizada,2008,,Acará,1500206
PA,307.44929999667,não autorizada,2008,,Acará,1500206
PA,457.6712469004,não autorizada,2008,,Acará,1500206
PA,38.46555080749,não autorizada,2008,,Acará,1500206
PA,122.66859528564,não autorizada,2008,,Acará,1500206
PA,21.96260684156,não autorizada,2008,,Acará,1500206
PA,188.52727240872,não autorizada,2008,,Acará,1500206
PA,424.85910683185,não autorizada,2008,,Tailândia,1507953
PA,424.85910683185,não autorizada,2008,,Tomé-Açu,1508001
PA,53.9575947718,não autorizada,2008,,Tailândia,1507953
PA,779.0419101003,não autorizada,2008,,Tomé-Açu,1508001
PA,33.19267195563,não autorizada,2008,,Paragominas,1505502
PA,243.96432157793,não autorizada,2008,,Paragominas,1505502
PA,79.50483103385,não autorizada,2008,,Ipixuna do Pará,1503457
PA,79.50483103385,não autorizada,2008,,Tomé-Açu,1508001
PA,63.04939343575,não autorizada,2008,,Ipixuna do Pará,1503457
PA,117.93774015269,não autorizada,2008,,Paragominas,1505502
PA,66.87186393725,não autorizada,2008,,Paragominas,1505502
PA,344.58548099916,não autorizada,2008,,Paragominas,1505502
PA,91.70910731397,não autorizada,2008,,Paragominas,1505502
PA,641.72309358317,não autorizada,2008,,Paragominas,1505502
PA,45.4665354652,não autorizada,2008,,Paragominas,1505502
PA,26.47038489718,não autorizada,2008,,Paragominas,1505502
PA,368.83454195007,não autorizada,2008,,Paragominas,1505502
PA,224.54271305105,não autorizada,2008,,Paragominas,1505502
PA,109.66346671598,não autorizada,2008,,Paragominas,1505502
PA,137.36084709899,não autorizada,2008,,Paragominas,1505502
PA,160.20851097362,não autorizada,2008,,Paragominas,1505502
PA,97.24938136225,não autorizada,2008,,Paragominas,1505502
PA,24.30423927798,não autorizada,2008,,Paragominas,1505502
PA,19.24455244577,não autorizada,2008,,Ulianópolis,1508126
PA,305.87161244909,não autorizada,2008,,Jacundá,1503804
PA,305.87161244909,não autorizada,2008,,Nova Ipixuna,1504976
PA,102.49338738992,não autorizada,2008,,Nova Ipixuna,1504976
PA,68.22556439932,não autorizada,2008,,Nova Ipixuna,1504976
PA,29.1783906208,não autorizada,2008,,Nova Ipixuna,1504976
PA,115.94997108903,não autorizada,2008,,Nova Ipixuna,1504976
PA,14.87603183334,não autorizada,2008,,Goianésia do Pará,1503093
PA,11.49138925919,não autorizada,2008,,Goianésia do Pará,1503093
PA,34.54530307565,não autorizada,2008,,Goianésia do Pará,1503093
PA,122.26135274153,não autorizada,2008,,Goianésia do Pará,1503093
PA,327.33177632188,não autorizada,2008,,Goianésia do Pará,1503093
PA,71.14764717606,não autorizada,2008,,Goianésia do Pará,1503093
PA,31.76773895058,não autorizada,2008,,Goianésia do Pará,1503093
PA,76.81893609595,não autorizada,2008,,Goianésia do Pará,1503093
PA,72.69817462229,não autorizada,2008,,Goianésia do Pará,1503093
PA,150.09061462878,não autorizada,2008,,Goianésia do Pará,1503093
PA,93.60895886615,não autorizada,2008,,Goianésia do Pará,1503093
PA,124.00372919729,não autorizada,2008,,Rondon do Pará,1506187
PA,154.8681515815,não autorizada,2008,,Goianésia do Pará,1503093
PA,154.8681515815,não autorizada,2008,,Paragominas,1505502
PA,112.89518927081,não autorizada,2008,,Goianésia do Pará,1503093
PA,66.03695454213,não autorizada,2008,,Goianésia do Pará,1503093
PA,147.77923844042,não autorizada,2008,,Goianésia do Pará,1503093
PA,138.01398112268,não autorizada,2008,,Goianésia do Pará,1503093
PA,253.74659852257,não autorizada,2008,,Goianésia do Pará,1503093
PA,301.44685549048,não autorizada,2008,,Goianésia do Pará,1503093
PA,40.98414918597,não autorizada,2008,,Goianésia do Pará,1503093
PA,106.72007189932,não autorizada,2008,,Rondon do Pará,1506187
PA,5.39029862776,não autorizada,2008,,Rondon do Pará,1506187
PA,193.67001421297,não autorizada,2008,,Rondon do Pará,1506187
PA,14.36344135182,não autorizada,2008,,Rondon do Pará,1506187
PA,26.14994092616,não autorizada,2008,,Rondon do Pará,1506187
PA,502.10694597499,não autorizada,2008,,Rondon do Pará,1506187
PA,449.88596748293,não autorizada,2008,,Rondon do Pará,1506187
PA,389.19392668405,não autorizada,2008,,Rondon do Pará,1506187
PA,47.53095791089,não autorizada,2008,,Rondon do Pará,1506187
PA,506.00147298652,não autorizada,2008,,Rondon do Pará,1506187
PA,219.56571474214,não autorizada,2008,,Rondon do Pará,1506187
PA,10.25075342062,não autorizada,2008,,Rondon do Pará,1506187
PA,32.69702617109,não autorizada,2008,,Bom Jesus do Tocantins,1501576
PA,76.66479711023,não autorizada,2008,,Bom Jesus do Tocantins,1501576
PA,202.45406221057,não autorizada,2008,,Bom Jesus do Tocantins,1501576
PA,75.34861143248,não autorizada,2008,,Dom Eliseu,1502939
PA,14.56049234641,não autorizada,2008,,Dom Eliseu,1502939
PA,11.06370321112,não autorizada,2008,,Dom Eliseu,1502939
PA,244.98691893336,não autorizada,2008,,Dom Eliseu,1502939
PA,483.0841806294,não autorizada,2008,,Dom Eliseu,1502939
PA,30.76574873486,não autorizada,2008,,Rondon do Pará,1506187
PA,48.03915927908,não autorizada,2008,,Rondon do Pará,1506187
PA,216.16616422985,não autorizada,2008,,Rondon do Pará,1506187
PA,36.32087758616,não autorizada,2008,,Rondon do Pará,1506187
PA,822.36479865183,não autorizada,2008,,Rondon do Pará,1506187
PA,46.69050839035,não autorizada,2008,,Rondon do Pará,1506187
PA,29.93159562627,não autorizada,2008,,Rondon do Pará,1506187
PA,39.11532656922,não autorizada,2008,,Rondon do Pará,1506187
PA,361.48628314039,não autorizada,2008,,Rondon do Pará,1506187
PA,7.01894060895,não autorizada,2008,,Rondon do Pará,1506187
PA,128.06043949506,não autorizada,2008,,Rondon do Pará,1506187
PA,884.80406562682,não autorizada,2008,,Paragominas,1505502
PA,66.29726308915,não autorizada,2008,,Paragominas,1505502
PA,485.25524670366,não autorizada,2008,,Paragominas,1505502
PA,124.09863608565,não autorizada,2008,,Dom Eliseu,1502939
PA,9.26945002483,não autorizada,2008,,Dom Eliseu,1502939
PA,40.57308061473,não autorizada,2008,,Paragominas,1505502
PA,95.42170289475,não autorizada,2008,,Ulianópolis,1508126
PA,14.7015122732,não autorizada,2008,,Ulianópolis,1508126
PA,106.03145108172,não autorizada,2008,,Dom Eliseu,1502939
PA,395.95871459889,não autorizada,2008,,Dom Eliseu,1502939
PA,78.60243761216,não autorizada,2008,,Dom Eliseu,1502939
PA,1102.5739952381,não autorizada,2008,,Dom Eliseu,1502939
PA,254.30814692759,não autorizada,2008,,Dom Eliseu,1502939
PA,154.45466232873,não autorizada,2008,,Dom Eliseu,1502939
PA,38.01684091109,não autorizada,2008,,Dom Eliseu,1502939
PA,15.77361928146,não autorizada,2008,,Dom Eliseu,1502939
PA,32.21559280517,não autorizada,2008,,Dom Eliseu,1502939
PA,177.7622999461,não autorizada,2008,,Dom Eliseu,1502939
PA,14.77225587907,não autorizada,2008,,Rondon do Pará,1506187
PA,69.60660786449,não autorizada,2008,,Ulianópolis,1508126
PA,161.04963114933,não autorizada,2008,,Ulianópolis,1508126
PA,100.13971743596,não autorizada,2008,,Ulianópolis,1508126
PA,87.64852135548,não autorizada,2008,,Ulianópolis,1508126
PA,108.03191617575,não autorizada,2008,,Ulianópolis,1508126
PA,42.75015990091,não autorizada,2008,,Uruará,1508159
PA,479.51792902505,não autorizada,2008,,Portel,1505809
PA,249.74811079352,não autorizada,2008,,Portel,1505809
PA,159.3889495078,não autorizada,2008,,Portel,1505809
PA,66.1840393025,não autorizada,2008,,Acará,1500206
PA,50.68785658482,não autorizada,2008,,Paragominas,1505502
PA,27.55403296349,não autorizada,2008,,Ipixuna do Pará,1503457
PA,15.93446755481,não autorizada,2008,,Ipixuna do Pará,1503457
PA,262.94078031665,não autorizada,2008,,Paragominas,1505502
PA,151.35273349658,não autorizada,2008,,Rondon do Pará,1506187
PA,449.05455849992,não autorizada,2008,,Rondon do Pará,1506187
PA,84.34579702145,não autorizada,2008,,Rondon do Pará,1506187
PA,4.12635457263,não autorizada,2008,,Portel,1505809
PA,62.26126382607,não autorizada,2008,,Portel,1505809
PA,173.86041128823,não autorizada,2008,,Portel,1505809
PA,410.03050679826,não autorizada,2008,,Portel,1505809
PA,5214.56275492709,não autorizada,2008,,Portel,1505809
PA,53.61377046303,não autorizada,2008,,Portel,1505809
PA,114.45525597452,não autorizada,2008,,Portel,1505809
PA,854.89274621357,não autorizada,2008,,Portel,1505809
PA,12.42685689312,não autorizada,2008,,Portel,1505809
PA,16.06340228399,não autorizada,2008,,Portel,1505809
PA,5.75039906972,não autorizada,2008,,Portel,1505809
PA,1120.71214876688,não autorizada,2008,,Portel,1505809
PA,5151.73426531761,não autorizada,2008,,Portel,1505809
PA,70.94920267256,não autorizada,2008,,Anapu,1500859
PA,134.70496301585,não autorizada,2008,,Anapu,1500859
PA,291.29222659307,não autorizada,2008,,Bagre,1501105
PA,78.3455280421,não autorizada,2008,,Baião,1501204
PA,7.50678174444,não autorizada,2008,,Baião,1501204
PA,154.38131556697,não autorizada,2008,,Baião,1501204
PA,139.21885084953,não autorizada,2008,,Baião,1501204
PA,139.21885084953,não autorizada,2008,,Portel,1505809
PA,145.6122362729,não autorizada,2008,,Baião,1501204
PA,203.54586847086,não autorizada,2008,,Tailândia,1507953
PA,767.27835542106,não autorizada,2008,,Tailândia,1507953
PA,207.77397713385,não autorizada,2008,,Tomé-Açu,1508001
PA,23.47701225557,não autorizada,2008,,Ipixuna do Pará,1503457
PA,69.58163359754,não autorizada,2008,,Aurora do Pará,1500958
PA,443.19267705145,não autorizada,2008,,Tomé-Açu,1508001
PA,235.49396999355,não autorizada,2008,,Paragominas,1505502
PA,129.72092586257,não autorizada,2008,,Paragominas,1505502
PA,77.18219757538,não autorizada,2008,,Goianésia do Pará,1503093
PA,157.01264990767,não autorizada,2008,,Goianésia do Pará,1503093
PA,499.96121818936,não autorizada,2008,,Goianésia do Pará,1503093
PA,56.32857866614,não autorizada,2008,,Goianésia do Pará,1503093
PA,56.32857866614,não autorizada,2008,,Rondon do Pará,1506187
PA,716.68696651265,não autorizada,2008,,Goianésia do Pará,1503093
PA,222.22910444384,não autorizada,2008,,Rondon do Pará,1506187
PA,75.00151871363,não autorizada,2008,,Rondon do Pará,1506187
PA,66.63480273336,não autorizada,2008,,Paragominas,1505502
PA,5.10895648912,não autorizada,2008,,Paragominas,1505502
PA,1.89787279303,não autorizada,2008,,Goianésia do Pará,1503093
PA,2.98889890958,não autorizada,2008,,Goianésia do Pará,1503093
PA,129.09154479721,não autorizada,2008,,Dom Eliseu,1502939
PA,150.4632191348,não autorizada,2008,,Dom Eliseu,1502939
PA,29.81637295433,não autorizada,2008,,Mojuí dos Campos,1504752
PA,7.63244516312,não autorizada,2008,,Mojuí dos Campos,1504752
PA,9.21110207988,não autorizada,2008,,Mojuí dos Campos,1504752
PA,36.04031435378,não autorizada,2008,,Mojuí dos Campos,1504752
PA,1.96810211645,não autorizada,2008,,Mojuí dos Campos,1504752
PA,11.11243835518,não autorizada,2008,,Mojuí dos Campos,1504752
PA,12.98571112321,não autorizada,2008,,Mojuí dos Campos,1504752
PA,135.09848163975,não autorizada,2008,,Prainha,1506005
PA,1948.38830858359,não autorizada,2008,,Portel,1505809
PA,210.83545833726,não autorizada,2008,,Portel,1505809
PA,24.59782066961,não autorizada,2008,,Paragominas,1505502
PA,259.48278051164,não autorizada,2008,,Rondon do Pará,1506187
PA,34.89839615195,não autorizada,2008,,Dom Eliseu,1502939
PA,260.94257324291,não autorizada,2008,,Dom Eliseu,1502939
PA,517.11536005039,não autorizada,2008,,Dom Eliseu,1502939
PA,24.19137481408,não autorizada,2008,,Dom Eliseu,1502939
PA,328.99004938959,não autorizada,2008,,Dom Eliseu,1502939
PA,86.5004182063,não autorizada,2008,,Rondon do Pará,1506187
PA,17.69532767943,não autorizada,2008,,Rondon do Pará,1506187
PA,14.10551781772,não autorizada,2008,,Rondon do Pará,1506187
PA,15.74709847498,não autorizada,2008,,Rondon do Pará,1506187
PA,74.60678725732,não autorizada,2016,,Goianésia do Pará,1503093
PA,118.19872059183,não autorizada,2016,,Goianésia do Pará,1503093
PA,12.26882613529,não autorizada,2016,,Goianésia do Pará,1503093
PA,86.85338830457,não autorizada,2016,,Goianésia do Pará,1503093
PA,88.58643779767,não autorizada,2016,,Goianésia do Pará,1503093
PA,12.53696022758,não autorizada,2016,,Goianésia do Pará,1503093
PA,8.80433629273,não autorizada,2016,,Goianésia do Pará,1503093
PA,56.74949834631,não autorizada,2016,,Goianésia do Pará,1503093
PA,160.92398618594,não autorizada,2016,,Rondon do Pará,1506187
PA,88.2871854428,não autorizada,2016,,Dom Eliseu,1502939
PA,52.09001022993,não autorizada,2016,,Dom Eliseu,1502939
PA,129.31883594735,não autorizada,2016,,Paragominas,1505502
PA,129.31883594735,não autorizada,2016,,Dom Eliseu,1502939
PA,106.82467890636,não autorizada,2016,,Dom Eliseu,1502939
PA,29.04827390812,não autorizada,2016,,Ulianópolis,1508126
PA,16.5738831295,não autorizada,2016,,Dom Eliseu,1502939
PA,160.61077865869,não autorizada,2016,,Paragominas,1505502
PA,15.57213218333,não autorizada,2016,,Paragominas,1505502
PA,58.7470698426,não autorizada,2016,,Dom Eliseu,1502939
PA,68.00374936259,não autorizada,2016,,Dom Eliseu,1502939
PA,57.18486760652,não autorizada,2016,,Dom Eliseu,1502939
PA,59.22181968887,não autorizada,2016,,Dom Eliseu,1502939
PA,5.05361740652,não autorizada,2016,,Dom Eliseu,1502939
PA,70.36839290966,não autorizada,2016,,Dom Eliseu,1502939
PA,10.21488744804,não autorizada,2016,,Dom Eliseu,1502939
PA,208.92415309845,não autorizada,2016,,Paragominas,1505502
PA,21.84108357123,não autorizada,2016,,Paragominas,1505502
PA,139.09834753716,não autorizada,2016,,Tailândia,1507953
PA,86.27321515665,não autorizada,2016,,Tailândia,1507953
PA,10.50618157682,não autorizada,2016,,Tailândia,1507953
PA,26.11344539614,não autorizada,2016,,Tailândia,1507953
PA,28.22912793661,não autorizada,2016,,Tailândia,1507953
PA,17.00777473828,não autorizada,2016,,Tailândia,1507953
PA,46.24409468075,não autorizada,2016,,Tailândia,1507953
PA,210.05121674193,não autorizada,2016,,Tailândia,1507953
PA,225.70086927367,não autorizada,2016,,Tailândia,1507953
PA,225.70086927367,não autorizada,2016,,Tomé-Açu,1508001
PA,5.35159049726,não autorizada,2016,,Uruará,1508159
PA,41.97950329255,não autorizada,2016,,Uruará,1508159
PA,10.48605704995,não autorizada,2016,,Uruará,1508159
PA,45.91927709617,não autorizada,2016,,Uruará,1508159
PA,145.35167891396,não autorizada,2016,,Prainha,1506005
PA,45.47057739492,não autorizada,2016,,Prainha,1506005
PA,82.63126916577,não autorizada,2016,,Prainha,1506005
PA,19.23567173198,não autorizada,2016,,Santarém,1506807
PA,151.639476949,não autorizada,2016,,Uruará,1508159
PA,60.74700241714,não autorizada,2016,,Uruará,1508159
PA,124.17378917047,não autorizada,2016,,Prainha,1506005
PA,52.37501740517,não autorizada,2016,,Prainha,1506005
PA,26.17847466913,não autorizada,2016,,Prainha,1506005
PA,8.70800719717,não autorizada,2016,,Prainha,1506005
PA,11.83970218403,não autorizada,2016,,Prainha,1506005
PA,872.72716311148,não autorizada,2016,,Juruti,1503903
PA,150.33683816554,não autorizada,2016,,Santarém,1506807
PA,113.68383469298,não autorizada,2016,,Santarém,1506807
PA,80.36719702386,não autorizada,2016,,Santarém,1506807
PA,45.18502927998,não autorizada,2016,,Santarém,1506807
PA,235.28476228381,não autorizada,2016,,Aveiro,1501006
PA,1888.21389146012,não autorizada,2016,,Juruti,1503903
PA,19.47226936758,não autorizada,2016,,Itaituba,1503606
PA,19.47226936758,não autorizada,2016,,Trairão,1508050
PA,38.89299485328,não autorizada,2016,,Trairão,1508050
PA,27.46236684037,não autorizada,2016,,Aveiro,1501006
PA,32.13732097664,não autorizada,2016,,Aveiro,1501006
PA,39.47954414913,não autorizada,2016,,Uruará,1508159
PA,88.52428823148,não autorizada,2016,,Uruará,1508159
PA,104.03148007432,não autorizada,2016,,Uruará,1508159
PA,12.89875183074,não autorizada,2016,,Uruará,1508159
PA,3.77501143873,não autorizada,2016,,Uruará,1508159
PA,6.97316085849,não autorizada,2016,,Uruará,1508159
PA,15.02932805306,não autorizada,2016,,Uruará,1508159
PA,14.37156695491,não autorizada,2016,,Uruará,1508159
PA,126.05949296744,não autorizada,2016,,Uruará,1508159
PA,29.40228640137,não autorizada,2016,,Uruará,1508159
PA,78.15371262658,não autorizada,2016,,São Félix do Xingu,1507300
PA,7.19221168887,não autorizada,2016,,São Félix do Xingu,1507300
PA,88.05777172729,não autorizada,2016,,Nova Esperança do Piriá,1504950
PA,87.36886134756,não autorizada,2016,,Nova Esperança do Piriá,1504950
PA,43.61149241162,não autorizada,2016,,Nova Esperança do Piriá,1504950
PA,30.07937630619,não autorizada,2016,,Nova Esperança do Piriá,1504950
PA,9.74875000349,não autorizada,2016,,Nova Esperança do Piriá,1504950
PA,65.92435060964,não autorizada,2016,,Nova Esperança do Piriá,1504950
PA,27.35528897991,não autorizada,2016,,Nova Esperança do Piriá,1504950
PA,41.0836329302,não autorizada,2016,,Nova Esperança do Piriá,1504950
PA,130.65054242684,não autorizada,2016,,Nova Esperança do Piriá,1504950
PA,350.32358113049,não autorizada,2016,,Nova Esperança do Piriá,1504950
PA,444.13080574927,não autorizada,2016,,Nova Esperança do Piriá,1504950
PA,663.84103114978,não autorizada,2016,,Nova Esperança do Piriá,1504950
PA,22.691429634,não autorizada,2016,,Nova Esperança do Piriá,1504950
PA,44.15164525637,não autorizada,2016,,Nova Esperança do Piriá,1504950
PA,340.96172923846,não autorizada,2016,,Nova Esperança do Piriá,1504950
PA,22.50890587315,não autorizada,2016,,Nova Esperança do Piriá,1504950
PA,26.9478519056,não autorizada,2016,,Nova Esperança do Piriá,1504950
PA,60.2417496519,não autorizada,2016,,Nova Esperança do Piriá,1504950
PA,11.10706952208,não autorizada,2016,,Nova Esperança do Piriá,1504950
PA,29.29954910681,não autorizada,2016,,Nova Esperança do Piriá,1504950
PA,4.11460466096,não autorizada,2016,,Nova Esperança do Piriá,1504950
PA,61.31937457488,não autorizada,2016,,Nova Esperança do Piriá,1504950
PA,143.80849001095,não autorizada,2016,,Nova Esperança do Piriá,1504950
PA,139.57024451205,não autorizada,2016,,Nova Esperança do Piriá,1504950
PA,43.40328022658,não autorizada,2016,,Nova Esperança do Piriá,1504950
PA,62.11017942624,não autorizada,2016,,Nova Esperança do Piriá,1504950
PA,87.37164642018,não autorizada,2016,,Nova Esperança do Piriá,1504950
PA,49.90352086127,não autorizada,2016,,Nova Esperança do Piriá,1504950
PA,116.62807932218,não autorizada,2016,,Nova Esperança do Piriá,1504950
PA,38.33727931452,não autorizada,2016,,Nova Esperança do Piriá,1504950
PA,17.02250046706,não autorizada,2016,,Nova Esperança do Piriá,1504950
PA,37.75505533829,não autorizada,2016,,Nova Esperança do Piriá,1504950
PA,20.8397674066,não autorizada,2016,,Nova Esperança do Piriá,1504950
PA,42.42251735346,não autorizada,2016,,Nova Esperança do Piriá,1504950
PA,24.31496043595,não autorizada,2016,,Nova Esperança do Piriá,1504950
PA,30.1419758483,não autorizada,2016,,Paragominas,1505502
PA,58.61750587541,não autorizada,2016,,Paragominas,1505502
PA,13.70412074611,não autorizada,2016,,Nova Esperança do Piriá,1504950
PA,293.46328067466,não autorizada,2016,,Paragominas,1505502
PA,59.47075308785,não autorizada,2016,,Nova Esperança do Piriá,1504950
PA,46.79920331702,não autorizada,2016,,Nova Esperança do Piriá,1504950
PA,25.49747821044,não autorizada,2016,,Nova Esperança do Piriá,1504950
PA,56.6231282661,não autorizada,2016,,Nova Esperança do Piriá,1504950
PA,7.8103693139,não autorizada,2016,,Nova Esperança do Piriá,1504950
PA,13.14317817485,não autorizada,2016,,Nova Esperança do Piriá,1504950
PA,15.56104023043,não autorizada,2016,,Nova Esperança do Piriá,1504950
PA,37.27029032724,não autorizada,2016,,Cachoeira do Piriá,1501956
PA,95.4830466933,não autorizada,2016,,Cachoeira do Piriá,1501956
PA,62.46659509273,não autorizada,2016,,Cachoeira do Piriá,1501956
PA,10.55046927958,não autorizada,2016,,Cachoeira do Piriá,1501956
PA,45.00130999816,não autorizada,2016,,Nova Esperança do Piriá,1504950
PA,29.22589859907,não autorizada,2016,,Nova Esperança do Piriá,1504950
PA,29.22589859907,não autorizada,2016,,Cachoeira do Piriá,1501956
PA,16.48860596549,não autorizada,2016,,Nova Esperança do Piriá,1504950
PA,12.32010985532,não autorizada,2016,,Nova Esperança do Piriá,1504950
PA,21.78806349604,não autorizada,2016,,Nova Esperança do Piriá,1504950
PA,75.92205144658,não autorizada,2016,,Paragominas,1505502
PA,50.48959099866,não autorizada,2016,,Paragominas,1505502
PA,26.26710447458,não autorizada,2016,,Paragominas,1505502
PA,11.13570154831,não autorizada,2016,,Nova Esperança do Piriá,1504950
PA,9.83327988411,não autorizada,2016,,Nova Esperança do Piriá,1504950
PA,59.01047570621,não autorizada,2016,,Nova Esperança do Piriá,1504950
PA,23.02410198803,não autorizada,2016,,Viseu,1508308
PA,26.21172161274,não autorizada,2016,,Viseu,1508308
PA,13.19363700874,não autorizada,2016,,Viseu,1508308
PA,9.33546097403,não autorizada,2016,,Cachoeira do Piriá,1501956
PA,13.59637492495,não autorizada,2016,,Cachoeira do Piriá,1501956
PA,4.3089113839,não autorizada,2016,,Nova Esperança do Piriá,1504950
PA,4.91629649393,não autorizada,2016,,Cachoeira do Piriá,1501956
PA,6.61826842636,não autorizada,2016,,Nova Esperança do Piriá,1504950
PA,11.12472925988,não autorizada,2016,,Garrafão do Norte,1503077
PA,26.62001329306,não autorizada,2016,,Nova Esperança do Piriá,1504950
PA,37.07282471704,não autorizada,2016,,Nova Esperança do Piriá,1504950
PA,104.11511330163,não autorizada,2016,,Nova Esperança do Piriá,1504950
PA,361.74013913528,não autorizada,2016,,Paragominas,1505502
PA,136.50283746918,não autorizada,2016,,Paragominas,1505502
PA,20.46450646413,não autorizada,2016,,Paragominas,1505502
PA,271.81533298888,não autorizada,2016,,Paragominas,1505502
PA,21.33683969771,não autorizada,2016,,Paragominas,1505502
PA,22.86515379984,não autorizada,2016,,Paragominas,1505502
PA,8.52320716665,não autorizada,2016,,Paragominas,1505502
PA,7.78137747798,não autorizada,2016,,Paragominas,1505502
PA,7.39715164852,não autorizada,2016,,Paragominas,1505502
PA,117.19476122438,não autorizada,2016,,Paragominas,1505502
PA,15.94244764732,não autorizada,2016,,Paragominas,1505502
PA,48.2054598584,não autorizada,2016,,Paragominas,1505502
PA,26.23897066384,não autorizada,2016,,Paragominas,1505502
PA,75.32425931313,não autorizada,2016,,Ulianópolis,1508126
PA,48.36120813954,não autorizada,2016,,Ulianópolis,1508126
PA,37.57430068186,não autorizada,2016,,Ulianópolis,1508126
PA,51.99250896991,não autorizada,2016,,Ulianópolis,1508126
PA,107.63787949893,não autorizada,2016,,Ulianópolis,1508126
PA,77.99077883266,não autorizada,2016,,Ulianópolis,1508126
PA,43.05168929278,não autorizada,2016,,Ulianópolis,1508126
PA,11.26104864298,não autorizada,2016,,Ulianópolis,1508126
PA,22.31976315567,não autorizada,2016,,Ulianópolis,1508126
PA,41.61351007915,não autorizada,2016,,Ulianópolis,1508126
PA,7.29049710135,não autorizada,2016,,Ulianópolis,1508126
PA,36.02570283408,não autorizada,2016,,Paragominas,1505502
PA,93.99763119483,não autorizada,2016,,Paragominas,1505502
PA,36.02394092783,não autorizada,2016,,Aurora do Pará,1500958
PA,36.02394092783,não autorizada,2016,,Tomé-Açu,1508001
PA,23.09151550335,não autorizada,2016,,Baião,1501204
PA,37.70522867825,não autorizada,2016,,Baião,1501204
PA,7.63328465565,não autorizada,2016,,Baião,1501204
PA,50.33922925767,não autorizada,2016,,Baião,1501204
PA,30.55063062861,não autorizada,2016,,Baião,1501204
PA,16.4066439383,não autorizada,2016,,Baião,1501204
PA,5.28430143576,não autorizada,2016,,Baião,1501204
PA,10.83100281505,não autorizada,2016,,Baião,1501204
PA,4.69089199698,não autorizada,2016,,Baião,1501204
PA,18.98165139612,não autorizada,2016,,Baião,1501204
PA,10.32925427602,não autorizada,2016,,Pacajá,1505486
PA,45.23917367296,não autorizada,2016,,Pacajá,1505486
PA,2.54919677005,não autorizada,2016,,Pacajá,1505486
PA,10.3794375118,não autorizada,2016,,Pacajá,1505486
PA,99.5117226284,não autorizada,2016,,Santarém,1506807
PA,12.41544584189,não autorizada,2016,,Santarém,1506807
PA,10.61313156295,não autorizada,2016,,Santarém,1506807
PA,30.95845571479,não autorizada,2016,,Santarém,1506807
PA,26.66035760113,não autorizada,2016,,Novo Progresso,1505031
PA,128.43952324048,não autorizada,2016,,Altamira,1500602
PA,19.1786229754,não autorizada,2016,,Altamira,1500602
PA,1.5530819516,não autorizada,2016,,Itaituba,1503606
PA,1.68159883127,não autorizada,2016,,Itaituba,1503606
PA,2.74022049144,não autorizada,2016,,Itaituba,1503606
PA,1.33961263597,não autorizada,2016,,Itaituba,1503606
PA,6.97470497485,não autorizada,2016,,Itaituba,1503606
PA,1.26337602641,não autorizada,2016,,Itaituba,1503606
PA,170.60381543368,não autorizada,2016,,Novo Progresso,1505031
PA,3.35756910728,não autorizada,2016,,Jacareacanga,1503754
PA,25.5819272943,não autorizada,2016,,Jacareacanga,1503754
PA,42.09572771936,não autorizada,2016,,Jacareacanga,1503754
PA,17.81022789518,não autorizada,2016,,Jacareacanga,1503754
PA,47.4639324115,não autorizada,2016,,Jacareacanga,1503754
PA,42.89149244105,não autorizada,2016,,Moju,1504703
PA,21.70605475825,não autorizada,2016,,Moju,1504703
PA,2.22047270133,não autorizada,2016,,Moju,1504703
PA,147.10850078605,não autorizada,2016,,Moju,1504703
PA,305.32836717204,não autorizada,2016,,Tailândia,1507953
PA,26.37075857677,não autorizada,2016,,Tailândia,1507953
PA,143.01355510956,não autorizada,2016,,Tailândia,1507953
